Male Terms,Female Terms,Stereotypes (Male),Stereotypes (Female),Leadership Roles,Caregiving Roles,Young Stereotypes,Old Stereotypes,Positive Traits,Negative Traits,Race Terms,Ethnicity Terms
['he'],[],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['criminal'],[],[]
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['arab'],['arab']
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],['italian']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],['powerful'],[],[],[],[],[],[],[],['white'],['white']
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'king']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['european'],['european']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
"['he', 'guy']",[],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
"['he', 'his', 'men']",[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['asian'],['asian']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['japanese'],['japanese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'chinese', 'japanese', 'caucasian']","['asian', 'chinese', 'japanese']"
['he'],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['japanese'],['japanese']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],['her'],[],[],[],[],[],['wise'],[],[],[],[]
[],[],[],[],[],[],[],[],[],['uneducated'],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],['violent'],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],['violent'],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['criminal'],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],['violent'],[],[]
"['he', 'grandpa']",[],[],[],[],[],[],['responsible'],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
"['he', 'his']",[],[],[],[],[],[],[],[],[],"['asian', 'hispanic', 'caucasian']","['asian', 'hispanic']"
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],['german']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],"['chinese', 'japanese', 'korean', 'filipino']","['chinese', 'korean', 'filipino', 'japanese']"
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],['dominant'],[],[],[],[],[],[],[],"['african', 'asian', 'european']","['asian', 'african', 'european']"
['he'],[],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
['he'],[],[],[],[],[],[],[],[],[],[],['italian']
['he'],[],[],[],[],[],[],[],[],['corrupt'],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
[],[],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
"['he', 'his']",[],[],[],[],[],['creative'],[],['creative'],[],['white'],['white']
['he'],[],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],"['asian', 'caucasian']",['asian']
['he'],['her'],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
[],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['his'],[],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
['he'],['her'],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],['creative'],[],['creative'],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],['criminal'],"['latino', 'hispanic']","['latino', 'hispanic']"
['he'],[],[],[],[],[],[],[],[],[],['arab'],['arab']
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],[],[],[],[],[],[],[],[],"['black', 'muslim']",['black']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],['dominant'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],['dominant'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'son']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],['sensitive'],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],"['criminal', 'violent']",[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'king']",['her'],[],[],[],[],[],[],[],['dangerous'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],['indigenous'],['indigenous']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],['british']
['he'],[],[],[],[],[],[],[],[],[],['european'],['european']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['muslim'],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'his']",['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",['strong'],[],[],[],[],[],[],[],[],[]
"['he', 'his']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'sir']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],[],[],[],[],[],[],[],[],"['african', 'asian', 'latino', 'native american']","['asian', 'latino', 'african', 'native american']"
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['african'],['african']
"['he', 'his']",[],[],[],[],[],[],[],[],[],['hispanic'],['hispanic']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['his'],[],[],[],[],[],[],[],[],[],"['latino', 'hispanic']","['latino', 'hispanic']"
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
['he'],"['her', 'hers']",['powerful'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['black'],['black']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],['latino'],['latino']
"['he', 'his']",[],[],[],[],[],[],[],[],[],['hispanic'],['hispanic']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],['her'],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],"['innovative', 'creative']",[],['creative'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['jewish'],['jewish']
"['he', 'his']",[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],['chinese'],['chinese']
['he'],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],['traditional'],[],[],[],[]
[],[],[],[],[],[],[],['traditional'],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['traditional'],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
[],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",[],[],[],[],[],[],[],[],[],"['white', 'asian']","['white', 'asian']"
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
"['he', 'man']",[],[],[],[],[],[],[],[],[],['black'],['black']
"['he', 'his']",[],[],[],[],[],[],[],[],[],['hispanic'],['hispanic']
